LOCATION,ENTRY,NAME,REPS
C,188,CLS21-0142;011,1
D,1,temoin_1,2
D,2,temoin_2,2
D,3,temoin_3,2
D,4,temoin_4,2
D,5,temoin_5,2
D,6,temoin_6,2
D,7,temoin_7,2
D,8,temoin_8,2
D,9,temoin_9,2
D,10,temoin_10,2
D,256,CLS21-0169;037,2
D,590,CLS21-0805;019,2
D,543,CLS21-0755;029,2
D,184,CLS21-0142;007,2
D,629,CLS21-0906;020,2
D,434,CLS21-0512;019,2
D,404,CLS21-0199;027,2
D,283,CLS21-0172;022,2
D,147,CLS21-0118;013,2
D,556,CLS21-0758;012,2
D,22,CLS21-0050;012,2
D,659,CLS21-0906;050,2
D,529,CLS21-0755;015,2
D,468,CLS21-0622;023,2
D,607,CLS21-0805;036,2
D,653,CLS21-0906;044,2
D,588,CLS21-0805;017,2
D,402,CLS21-0199;025,2
D,424,CLS21-0512;009,2
D,27,CLS21-0050;017,2
D,175,CLS21-0118;041,2
D,144,CLS21-0118;010,2
D,526,CLS21-0755;012,2
D,348,CLS21-0179;011,2
D,266,CLS21-0172;005,2
D,214,CLS21-0142;037,2
D,484,CLS21-0685;005,2
D,219,CLS21-0142;042,2
D,254,CLS21-0169;035,2
D,669,CLS21-0911;010,2
D,212,CLS21-0142;035,2
D,507,CLS21-0685;028,2
D,568,CLS21-0758;024,2
D,201,CLS21-0142;024,2
D,488,CLS21-0685;009,2
D,234,CLS21-0169;015,2
D,392,CLS21-0199;015,2
D,567,CLS21-0758;023,2
D,464,CLS21-0622;019,2
D,473,CLS21-0622;028,2
D,248,CLS21-0169;029,2
D,394,CLS21-0199;017,2
D,52,CLS21-0050;042,2
D,166,CLS21-0118;032,2
D,358,CLS21-0179;021,2
D,538,CLS21-0755;024,2
D,611,CLS21-0906;002,2
D,310,CLS21-0178;012,2
D,244,CLS21-0169;025,2
D,665,CLS21-0911;006,2
D,419,CLS21-0512;004,2
D,553,CLS21-0758;009,2
D,560,CLS21-0758;016,2
D,241,CLS21-0169;022,2
D,299,CLS21-0178;001,2
D,332,CLS21-0178;034,2
D,645,CLS21-0906;036,2
D,626,CLS21-0906;017,2
D,26,CLS21-0050;016,2
D,112,CLS21-0114;022,2
D,561,CLS21-0758;017,2
D,51,CLS21-0050;041,2
D,28,CLS21-0050;018,2
D,83,CLS21-0111;028,2
D,288,CLS21-0172;027,2
D,49,CLS21-0050;039,2
D,141,CLS21-0118;007,2
D,77,CLS21-0111;022,2
D,548,CLS21-0758;004,2
D,217,CLS21-0142;040,2
D,631,CLS21-0906;022,2
D,185,CLS21-0142;008,2
D,301,CLS21-0178;003,2
D,48,CLS21-0050;038,2
D,613,CLS21-0906;004,2
D,564,CLS21-0758;020,2
D,258,CLS21-0169;039,2
D,187,CLS21-0142;010,2
D,480,CLS21-0685;001,2
D,482,CLS21-0685;003,2
D,549,CLS21-0758;005,2
D,102,CLS21-0114;012,2
D,375,CLS21-0179;038,2
D,136,CLS21-0118;002,2
D,245,CLS21-0169;026,2
D,170,CLS21-0118;036,2
D,517,CLS21-0755;003,2
D,652,CLS21-0906;043,2
D,436,CLS21-0512;021,2
D,540,CLS21-0755;026,2
D,397,CLS21-0199;020,2
D,594,CLS21-0805;023,2
D,279,CLS21-0172;018,2
D,599,CLS21-0805;028,2
D,353,CLS21-0179;016,2
D,300,CLS21-0178;002,2
D,95,CLS21-0114;005,2
D,330,CLS21-0178;032,2
D,303,CLS21-0178;005,2
D,389,CLS21-0199;012,2
D,177,CLS21-0118;043,2
D,346,CLS21-0179;009,2
D,21,CLS21-0050;011,2
D,66,CLS21-0111;011,2
D,409,CLS21-0199;032,2
D,315,CLS21-0178;017,2
D,378,CLS21-0199;001,2
D,183,CLS21-0142;006,2
D,295,CLS21-0172;034,2
D,355,CLS21-0179;018,2
D,614,CLS21-0906;005,2
D,116,CLS21-0114;026,2
D,255,CLS21-0169;036,2
D,362,CLS21-0179;025,2
D,104,CLS21-0114;014,2
D,260,CLS21-0169;041,2
D,677,CLS21-0911;018,2
D,417,CLS21-0512;002,2
D,368,CLS21-0179;031,2
D,674,CLS21-0911;015,2
D,157,CLS21-0118;023,2
D,150,CLS21-0118;016,2
D,323,CLS21-0178;025,2
D,662,CLS21-0911;003,2
D,320,CLS21-0178;022,2
D,408,CLS21-0199;031,2
D,623,CLS21-0906;014,2
D,390,CLS21-0199;013,2
D,479,CLS21-0622;034,2
D,261,CLS21-0169;042,2
D,216,CLS21-0142;039,2
D,459,CLS21-0622;014,2
D,208,CLS21-0142;031,2
D,601,CLS21-0805;030,2
D,505,CLS21-0685;026,2
D,569,CLS21-0758;025,2
D,165,CLS21-0118;031,2
D,655,CLS21-0906;046,2
D,132,CLS21-0114;042,2
D,585,CLS21-0805;014,2
D,275,CLS21-0172;014,2
D,644,CLS21-0906;035,2
D,547,CLS21-0758;003,2
D,441,CLS21-0512;026,2
D,68,CLS21-0111;013,2
D,490,CLS21-0685;011,2
D,678,CLS21-0911;019,2
D,600,CLS21-0805;029,2
D,455,CLS21-0622;010,2
D,407,CLS21-0199;030,2
D,60,CLS21-0111;005,2
D,250,CLS21-0169;031,2
D,379,CLS21-0199;002,2
D,101,CLS21-0114;011,2
D,580,CLS21-0805;009,2
D,96,CLS21-0114;006,2
D,615,CLS21-0906;006,2
D,235,CLS21-0169;016,2
D,691,CLS21-0911;032,2
D,593,CLS21-0805;022,2
D,229,CLS21-0169;010,2
D,292,CLS21-0172;031,2
D,335,CLS21-0178;037,2
D,15,CLS21-0050;005,2
D,251,CLS21-0169;032,2
D,319,CLS21-0178;021,2
D,317,CLS21-0178;019,2
D,253,CLS21-0169;034,2
D,97,CLS21-0114;007,2
D,581,CLS21-0805;010,2
D,188,CLS21-0142;011,2
D,222,CLS21-0169;003,1
D,340,CLS21-0179;003,1
D,327,CLS21-0178;029,1
D,109,CLS21-0114;019,1
D,512,CLS21-0685;033,1
D,425,CLS21-0512;010,1
D,265,CLS21-0172;004,1
D,421,CLS21-0512;006,1
D,365,CLS21-0179;028,1
D,469,CLS21-0622;024,1
D,205,CLS21-0142;028,1
D,493,CLS21-0685;014,1
D,690,CLS21-0911;031,1
D,486,CLS21-0685;007,1
D,228,CLS21-0169;009,1
D,477,CLS21-0622;032,1
D,656,CLS21-0906;047,1
D,143,CLS21-0118;009,1
D,573,CLS21-0805;002,1
D,25,CLS21-0050;015,1
D,287,CLS21-0172;026,1
D,485,CLS21-0685;006,1
D,38,CLS21-0050;028,1
D,506,CLS21-0685;027,1
D,616,CLS21-0906;007,1
D,268,CLS21-0172;007,1
D,276,CLS21-0172;015,1
D,405,CLS21-0199;028,1
D,534,CLS21-0755;020,1
D,363,CLS21-0179;026,1
D,53,CLS21-0050;043,1
D,211,CLS21-0142;034,1
D,329,CLS21-0178;031,1
D,625,CLS21-0906;016,1
D,64,CLS21-0111;009,1
D,100,CLS21-0114;010,1
D,218,CLS21-0142;041,1
D,344,CLS21-0179;007,1
D,376,CLS21-0179;039,1
D,597,CLS21-0805;026,1
D,476,CLS21-0622;031,1
D,35,CLS21-0050;025,1
D,463,CLS21-0622;018,1
D,592,CLS21-0805;021,1
D,128,CLS21-0114;038,1
D,232,CLS21-0169;013,1
D,343,CLS21-0179;006,1
D,94,CLS21-0114;004,1
D,74,CLS21-0111;019,1
D,680,CLS21-0911;021,1
D,125,CLS21-0114;035,1
D,638,CLS21-0906;029,1
D,168,CLS21-0118;034,1
D,286,CLS21-0172;025,1
D,78,CLS21-0111;023,1
D,361,CLS21-0179;024,1
D,246,CLS21-0169;027,1
D,155,CLS21-0118;021,1
D,535,CLS21-0755;021,1
D,565,CLS21-0758;021,1
D,604,CLS21-0805;033,1
D,606,CLS21-0805;035,1
D,58,CLS21-0111;003,1
D,113,CLS21-0114;023,1
D,103,CLS21-0114;013,1
D,440,CLS21-0512;025,1
D,637,CLS21-0906;028,1
D,198,CLS21-0142;021,1
D,193,CLS21-0142;016,1
D,445,CLS21-0512;030,1
D,181,CLS21-0142;004,1
D,99,CLS21-0114;009,1
D,167,CLS21-0118;033,1
D,400,CLS21-0199;023,1
D,305,CLS21-0178;007,1
D,124,CLS21-0114;034,1
D,499,CLS21-0685;020,1
D,474,CLS21-0622;029,1
D,509,CLS21-0685;030,1
D,664,CLS21-0911;005,1
D,383,CLS21-0199;006,1
D,69,CLS21-0111;014,1
D,174,CLS21-0118;040,1
D,345,CLS21-0179;008,1
D,433,CLS21-0512;018,1
D,684,CLS21-0911;025,1
D,673,CLS21-0911;014,1
D,372,CLS21-0179;035,1
D,399,CLS21-0199;022,1
D,602,CLS21-0805;031,1
D,587,CLS21-0805;016,1
D,688,CLS21-0911;029,1
D,142,CLS21-0118;008,1
D,536,CLS21-0755;022,1
D,583,CLS21-0805;012,1
D,562,CLS21-0758;018,1
D,634,CLS21-0906;025,1
D,403,CLS21-0199;026,1
D,663,CLS21-0911;004,1
D,503,CLS21-0685;024,1
D,584,CLS21-0805;013,1
D,280,CLS21-0172;019,1
D,325,CLS21-0178;027,1
D,412,CLS21-0199;035,1
D,179,CLS21-0142;002,1
D,439,CLS21-0512;024,1
D,435,CLS21-0512;020,1
D,605,CLS21-0805;034,1
D,462,CLS21-0622;017,1
D,202,CLS21-0142;025,1
D,627,CLS21-0906;018,1
D,333,CLS21-0178;035,1
D,595,CLS21-0805;024,1
D,510,CLS21-0685;031,1
D,29,CLS21-0050;019,1
D,478,CLS21-0622;033,1
D,236,CLS21-0169;017,1
D,207,CLS21-0142;030,1
D,213,CLS21-0142;036,1
D,685,CLS21-0911;026,1
D,514,CLS21-0685;035,1
D,451,CLS21-0622;006,1
D,237,CLS21-0169;018,1
D,297,CLS21-0172;036,1
D,117,CLS21-0114;027,1
D,539,CLS21-0755;025,1
D,180,CLS21-0142;003,1
D,621,CLS21-0906;012,1
D,138,CLS21-0118;004,1
D,291,CLS21-0172;030,1
D,129,CLS21-0114;039,1
D,223,CLS21-0169;004,1
D,46,CLS21-0050;036,1
D,11,CLS21-0050;001,1
D,681,CLS21-0911;022,1
D,483,CLS21-0685;004,1
D,133,CLS21-0114;043,1
D,191,CLS21-0142;014,1
D,337,CLS21-0178;039,1
D,679,CLS21-0911;020,1
D,186,CLS21-0142;009,1
D,86,CLS21-0111;031,1
D,75,CLS21-0111;020,1
D,13,CLS21-0050;003,1
D,636,CLS21-0906;027,1
D,456,CLS21-0622;011,1
D,550,CLS21-0758;006,1
D,511,CLS21-0685;032,1
D,140,CLS21-0118;006,1
D,491,CLS21-0685;012,1
D,33,CLS21-0050;023,1
D,61,CLS21-0111;006,1
D,44,CLS21-0050;034,1
D,401,CLS21-0199;024,1
D,277,CLS21-0172;016,1
D,306,CLS21-0178;008,1
D,224,CLS21-0169;005,1
D,533,CLS21-0755;019,1
D,610,CLS21-0906;001,1
D,388,CLS21-0199;011,1
D,59,CLS21-0111;004,1
D,369,CLS21-0179;032,1
D,643,CLS21-0906;034,1
D,54,CLS21-0050;044,1
D,428,CLS21-0512;013,1
D,31,CLS21-0050;021,1
D,545,CLS21-0758;001,1
D,34,CLS21-0050;024,1
D,487,CLS21-0685;008,1
D,559,CLS21-0758;015,1
D,519,CLS21-0755;005,1
D,496,CLS21-0685;017,1
D,541,CLS21-0755;027,1
D,314,CLS21-0178;016,1
D,281,CLS21-0172;020,1
D,63,CLS21-0111;008,1
D,159,CLS21-0118;025,1
D,106,CLS21-0114;016,1
D,164,CLS21-0118;030,1
D,118,CLS21-0114;028,1
D,530,CLS21-0755;016,1
D,452,CLS21-0622;007,1
D,676,CLS21-0911;017,1
D,633,CLS21-0906;024,1
D,416,CLS21-0512;001,1
D,130,CLS21-0114;040,1
D,617,CLS21-0906;008,1
D,447,CLS21-0622;002,1
D,119,CLS21-0114;029,1
D,528,CLS21-0755;014,1
D,311,CLS21-0178;013,1
D,43,CLS21-0050;033,1
D,114,CLS21-0114;024,1
D,654,CLS21-0906;045,1
D,146,CLS21-0118;012,1
D,88,CLS21-0111;033,1
D,215,CLS21-0142;038,1
D,558,CLS21-0758;014,1
D,525,CLS21-0755;011,1
D,93,CLS21-0114;003,1
D,413,CLS21-0199;036,1
D,618,CLS21-0906;009,1
D,304,CLS21-0178;006,1
D,195,CLS21-0142;018,1
D,338,CLS21-0179;001,1
D,192,CLS21-0142;015,1
D,504,CLS21-0685;025,1
D,153,CLS21-0118;019,1
D,196,CLS21-0142;019,1
D,364,CLS21-0179;027,1
D,686,CLS21-0911;027,1
D,131,CLS21-0114;041,1
D,603,CLS21-0805;032,1
D,574,CLS21-0805;003,1
D,243,CLS21-0169;024,1
D,586,CLS21-0805;015,1
D,575,CLS21-0805;004,1
D,249,CLS21-0169;030,1
D,70,CLS21-0111;015,1
D,182,CLS21-0142;005,1
D,384,CLS21-0199;007,1
D,178,CLS21-0142;001,1
D,531,CLS21-0755;017,1
D,321,CLS21-0178;023,1
D,14,CLS21-0050;004,1
D,20,CLS21-0050;010,1
D,642,CLS21-0906;033,1
D,460,CLS21-0622;015,1
D,454,CLS21-0622;009,1
D,16,CLS21-0050;006,1
D,308,CLS21-0178;010,1
D,624,CLS21-0906;015,1
D,620,CLS21-0906;011,1
D,443,CLS21-0512;028,1
D,472,CLS21-0622;027,1
D,612,CLS21-0906;003,1
D,683,CLS21-0911;024,1
D,65,CLS21-0111;010,1
D,572,CLS21-0805;001,1
D,81,CLS21-0111;026,1
D,247,CLS21-0169;028,1
D,527,CLS21-0755;013,1
D,122,CLS21-0114;032,1
D,381,CLS21-0199;004,1
D,552,CLS21-0758;008,1
D,272,CLS21-0172;011,1
D,135,CLS21-0118;001,1
D,582,CLS21-0805;011,1
D,513,CLS21-0685;034,1
D,80,CLS21-0111;025,1
D,313,CLS21-0178;015,1
D,648,CLS21-0906;039,1
D,354,CLS21-0179;017,1
D,415,CLS21-0199;038,1
D,334,CLS21-0178;036,1
D,89,CLS21-0111;034,1
D,230,CLS21-0169;011,1
D,470,CLS21-0622;025,1
D,76,CLS21-0111;021,1
D,465,CLS21-0622;020,1
D,453,CLS21-0622;008,1
D,628,CLS21-0906;019,1
D,121,CLS21-0114;031,1
D,98,CLS21-0114;008,1
D,274,CLS21-0172;013,1
D,386,CLS21-0199;009,1
D,127,CLS21-0114;037,1
D,532,CLS21-0755;018,1
D,576,CLS21-0805;005,1
D,360,CLS21-0179;023,1
D,115,CLS21-0114;025,1
D,161,CLS21-0118;027,1
D,194,CLS21-0142;017,1
D,87,CLS21-0111;032,1
D,209,CLS21-0142;032,1
D,156,CLS21-0118;022,1
D,458,CLS21-0622;013,1
D,273,CLS21-0172;012,1
D,263,CLS21-0172;002,1
D,446,CLS21-0622;001,1
D,495,CLS21-0685;016,1
D,457,CLS21-0622;012,1
D,411,CLS21-0199;034,1
D,331,CLS21-0178;033,1
D,396,CLS21-0199;019,1
D,206,CLS21-0142;029,1
D,522,CLS21-0755;008,1
D,370,CLS21-0179;033,1
D,47,CLS21-0050;037,1
D,171,CLS21-0118;037,1
D,79,CLS21-0111;024,1
D,635,CLS21-0906;026,1
D,90,CLS21-0111;035,1
D,92,CLS21-0114;002,1
D,36,CLS21-0050;026,1
D,502,CLS21-0685;023,1
D,448,CLS21-0622;003,1
D,149,CLS21-0118;015,1
D,55,CLS21-0050;045,1
D,126,CLS21-0114;036,1
D,518,CLS21-0755;004,1
D,221,CLS21-0169;002,1
D,442,CLS21-0512;027,1
D,410,CLS21-0199;033,1
D,366,CLS21-0179;029,1
D,450,CLS21-0622;005,1
D,651,CLS21-0906;042,1
D,111,CLS21-0114;021,1
D,203,CLS21-0142;026,1
D,154,CLS21-0118;020,1
D,307,CLS21-0178;009,1
D,290,CLS21-0172;029,1
D,640,CLS21-0906;031,1
D,524,CLS21-0755;010,1
D,160,CLS21-0118;026,1
D,374,CLS21-0179;037,1
D,619,CLS21-0906;010,1
D,500,CLS21-0685;021,1
D,391,CLS21-0199;014,1
D,326,CLS21-0178;028,1
D,377,CLS21-0179;040,1
D,151,CLS21-0118;017,1
D,639,CLS21-0906;030,1
D,449,CLS21-0622;004,1
D,289,CLS21-0172;028,1
D,432,CLS21-0512;017,1
D,438,CLS21-0512;023,1
D,322,CLS21-0178;024,1
D,318,CLS21-0178;020,1
D,158,CLS21-0118;024,1
D,73,CLS21-0111;018,1
D,385,CLS21-0199;008,1
D,262,CLS21-0172;001,1
D,668,CLS21-0911;009,1
D,71,CLS21-0111;016,1
D,632,CLS21-0906;023,1
D,328,CLS21-0178;030,1
D,551,CLS21-0758;007,1
D,426,CLS21-0512;011,1
D,489,CLS21-0685;010,1
D,414,CLS21-0199;037,1
D,467,CLS21-0622;022,1
D,120,CLS21-0114;030,1
D,423,CLS21-0512;008,1
D,278,CLS21-0172;017,1
D,427,CLS21-0512;012,1
D,589,CLS21-0805;018,1
D,259,CLS21-0169;040,1
D,339,CLS21-0179;002,1
D,45,CLS21-0050;035,1
D,542,CLS21-0755;028,1
D,406,CLS21-0199;029,1
D,682,CLS21-0911;023,1
D,252,CLS21-0169;033,1
D,658,CLS21-0906;049,1
D,190,CLS21-0142;013,1
D,516,CLS21-0755;002,1
D,660,CLS21-0911;001,1
D,523,CLS21-0755;009,1
D,225,CLS21-0169;006,1
D,17,CLS21-0050;007,1
D,689,CLS21-0911;030,1
D,336,CLS21-0178;038,1
D,233,CLS21-0169;014,1
D,242,CLS21-0169;023,1
D,18,CLS21-0050;008,1
D,24,CLS21-0050;014,1
D,238,CLS21-0169;019,1
D,298,CLS21-0172;037,1
D,661,CLS21-0911;002,1
D,42,CLS21-0050;032,1
D,302,CLS21-0178;004,1
D,666,CLS21-0911;007,1
D,395,CLS21-0199;018,1
D,466,CLS21-0622;021,1
D,316,CLS21-0178;018,1
D,422,CLS21-0512;007,1
D,563,CLS21-0758;019,1
D,687,CLS21-0911;028,1
D,137,CLS21-0118;003,1
D,152,CLS21-0118;018,1
D,598,CLS21-0805;027,1
D,497,CLS21-0685;018,1
D,622,CLS21-0906;013,1
D,82,CLS21-0111;027,1
D,341,CLS21-0179;004,1
D,145,CLS21-0118;011,1
D,200,CLS21-0142;023,1
D,398,CLS21-0199;021,1
D,520,CLS21-0755;006,1
D,19,CLS21-0050;009,1
D,347,CLS21-0179;010,1
D,494,CLS21-0685;015,1
D,356,CLS21-0179;019,1
D,189,CLS21-0142;012,1
D,373,CLS21-0179;036,1
D,37,CLS21-0050;027,1
D,481,CLS21-0685;002,1
D,41,CLS21-0050;031,1
D,285,CLS21-0172;024,1
D,220,CLS21-0169;001,1
D,521,CLS21-0755;007,1
D,39,CLS21-0050;029,1
D,23,CLS21-0050;013,1
D,350,CLS21-0179;013,1
D,84,CLS21-0111;029,1
D,148,CLS21-0118;014,1
D,231,CLS21-0169;012,1
D,671,CLS21-0911;012,1
D,501,CLS21-0685;022,1
D,429,CLS21-0512;014,1
D,240,CLS21-0169;021,1
D,650,CLS21-0906;041,1
D,515,CLS21-0755;001,1
D,382,CLS21-0199;005,1
D,169,CLS21-0118;035,1
D,387,CLS21-0199;010,1
D,431,CLS21-0512;016,1
D,570,CLS21-0758;026,1
D,352,CLS21-0179;015,1
D,269,CLS21-0172;008,1
D,173,CLS21-0118;039,1
D,56,CLS21-0111;001,1
D,91,CLS21-0114;001,1
D,630,CLS21-0906;021,1
D,294,CLS21-0172;033,1
D,270,CLS21-0172;009,1
D,537,CLS21-0755;023,1
D,282,CLS21-0172;021,1
D,257,CLS21-0169;038,1
D,546,CLS21-0758;002,1
D,359,CLS21-0179;022,1
D,647,CLS21-0906;038,1
D,57,CLS21-0111;002,1
D,30,CLS21-0050;020,1
D,646,CLS21-0906;037,1
D,591,CLS21-0805;020,1
D,107,CLS21-0114;017,1
D,197,CLS21-0142;020,1
D,324,CLS21-0178;026,1
D,210,CLS21-0142;033,1
D,579,CLS21-0805;008,1
D,108,CLS21-0114;018,1
D,176,CLS21-0118;042,1
D,357,CLS21-0179;020,1
D,672,CLS21-0911;013,1
D,475,CLS21-0622;030,1
D,139,CLS21-0118;005,1
D,492,CLS21-0685;013,1
D,199,CLS21-0142;022,1
D,461,CLS21-0622;016,1
D,271,CLS21-0172;010,1
D,67,CLS21-0111;012,1
D,577,CLS21-0805;006,1
D,657,CLS21-0906;048,1
D,393,CLS21-0199;016,1
D,342,CLS21-0179;005,1
D,226,CLS21-0169;007,1
D,437,CLS21-0512;022,1
D,85,CLS21-0111;030,1
D,227,CLS21-0169;008,1
D,12,CLS21-0050;002,1
D,418,CLS21-0512;003,1
D,641,CLS21-0906;032,1
D,544,CLS21-0755;030,1
D,571,CLS21-0758;027,1
D,367,CLS21-0179;030,1
D,110,CLS21-0114;020,1
D,62,CLS21-0111;007,1
D,675,CLS21-0911;016,1
D,293,CLS21-0172;032,1
D,566,CLS21-0758;022,1
D,420,CLS21-0512;005,1
D,40,CLS21-0050;030,1
D,508,CLS21-0685;029,1
D,578,CLS21-0805;007,1
D,670,CLS21-0911;011,1
D,351,CLS21-0179;014,1
D,163,CLS21-0118;029,1
D,264,CLS21-0172;003,1
D,608,CLS21-0805;037,1
D,430,CLS21-0512;015,1
D,123,CLS21-0114;033,1
D,498,CLS21-0685;019,1
D,309,CLS21-0178;011,1
D,267,CLS21-0172;006,1
D,371,CLS21-0179;034,1
D,204,CLS21-0142;027,1
D,649,CLS21-0906;040,1
D,380,CLS21-0199;003,1
D,172,CLS21-0118;038,1
D,555,CLS21-0758;011,1
D,596,CLS21-0805;025,1
D,239,CLS21-0169;020,1
D,50,CLS21-0050;040,1
D,312,CLS21-0178;014,1
D,162,CLS21-0118;028,1
D,349,CLS21-0179;012,1
D,105,CLS21-0114;015,1
D,32,CLS21-0050;022,1
D,134,CLS21-0114;044,1
D,554,CLS21-0758;010,1
D,444,CLS21-0512;029,1
D,609,CLS21-0805;038,1
D,72,CLS21-0111;017,1
D,296,CLS21-0172;035,1
D,667,CLS21-0911;008,1
D,557,CLS21-0758;013,1
D,284,CLS21-0172;023,1
D,471,CLS21-0622;026,1